序号,点名,N,E,Z,B,L,H,天线高,σN,σE,σZ,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角
551,pt550,3483083.0492,1224238.1211,35.0015," 31:14:40.84295"," 121:35:32.85706",35.0015,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:21.0,2020-01-02 11:21:21.0,2020-01-02 03:21:21.0,2020-01-02 03:21:21.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:50:32.54"
552,pt551,3483083.0480,1224238.1224,35.0045," 31:14:40.84291"," 121:35:32.85711",35.0045,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:22.0,2020-01-02 11:21:22.0,2020-01-02 03:21:22.0,2020-01-02 03:21:22.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:40:56.54"
553,pt552,3483083.0484,1224238.1238,35.0035," 31:14:40.84292"," 121:35:32.85716",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:23.0,2020-01-02 11:21:23.0,2020-01-02 03:21:23.0,2020-01-02 03:21:23.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 197:47:06.93"
554,pt553,3483083.0486,1224238.1185,35.0025," 31:14:40.84293"," 121:35:32.85697",35.0025,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:24.0,2020-01-02 11:21:24.0,2020-01-02 03:21:24.0,2020-01-02 03:21:24.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:30"," 197:45:17.14"
555,pt554,3483083.0498,1224238.1193,34.9985," 31:14:40.84297"," 121:35:32.85700",34.9985,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:25.0,2020-01-02 11:21:25.0,2020-01-02 03:21:25.0,2020-01-02 03:21:25.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:37"," 196:59:18.17"
556,pt555,3483083.0470,1224238.1199,35.0055," 31:14:40.84288"," 121:35:32.85701",35.0055,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:26.0,2020-01-02 11:21:26.0,2020-01-02 03:21:26.0,2020-01-02 03:21:26.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:44:32.54"
557,pt556,3483083.0487,1224238.1214,34.9985," 31:14:40.84293"," 121:35:32.85707",34.9985,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:27.0,2020-01-02 11:21:27.0,2020-01-02 03:21:27.0,2020-01-02 03:21:27.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:36:44.54"
558,pt557,3483083.0496,1224238.1212,34.9955," 31:14:40.84296"," 121:35:32.85707",34.9955,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:28.0,2020-01-02 11:21:28.0,2020-01-02 03:21:28.0,2020-01-02 03:21:28.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:22:56.54"
559,pt558,3483083.0475,1224238.1210,35.0065," 31:14:40.84289"," 121:35:32.85706",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:29.0,2020-01-02 11:21:29.0,2020-01-02 03:21:29.0,2020-01-02 03:21:29.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:39"," 198:45:52.62"
560,pt559,3483083.0466,1224238.1187,35.0095," 31:14:40.84287"," 121:35:32.85697",35.0095,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:30.0,2020-01-02 11:21:30.0,2020-01-02 03:21:30.0,2020-01-02 03:21:30.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 198:01:56.54"
561,pt560,3483083.0462,1224238.1218,35.0035," 31:14:40.84285"," 121:35:32.85708",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:31.0,2020-01-02 11:21:31.0,2020-01-02 03:21:31.0,2020-01-02 03:21:31.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:52"," 196:00:08.96"
562,pt561,3483083.0447,1224238.1174,35.0105," 31:14:40.84281"," 121:35:32.85691",35.0105,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:32.0,2020-01-02 11:21:32.0,2020-01-02 03:21:32.0,2020-01-02 03:21:32.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:26"," 195:58:36.72"
563,pt562,3483083.0459,1224238.1185,35.0025," 31:14:40.84285"," 121:35:32.85696",35.0025,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:33.0,2020-01-02 11:21:33.0,2020-01-02 03:21:33.0,2020-01-02 03:21:33.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 198:28:30.93"
564,pt563,3483083.0505,1224238.1195,35.0005," 31:14:40.84299"," 121:35:32.85701",35.0005,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:34.0,2020-01-02 11:21:34.0,2020-01-02 03:21:34.0,2020-01-02 03:21:34.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:26"," 195:43:36.72"
565,pt564,3483083.0471,1224238.1204,35.0025," 31:14:40.84288"," 121:35:32.85703",35.0025,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:35.0,2020-01-02 11:21:35.0,2020-01-02 03:21:35.0,2020-01-02 03:21:35.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 195:37:18.09"
566,pt565,3483083.0484,1224238.1196,35.0065," 31:14:40.84292"," 121:35:32.85700",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:36.0,2020-01-02 11:21:36.0,2020-01-02 03:21:36.0,2020-01-02 03:21:36.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:10:18.22"
567,pt566,3483083.0494,1224238.1178,34.9965," 31:14:40.84296"," 121:35:32.85694",34.9965,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:37.0,2020-01-02 11:21:37.0,2020-01-02 03:21:37.0,2020-01-02 03:21:37.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:40:11.29"
568,pt567,3483083.0498,1224238.1209,35.0045," 31:14:40.84297"," 121:35:32.85706",35.0045,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:38.0,2020-01-02 11:21:38.0,2020-01-02 03:21:38.0,2020-01-02 03:21:38.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:47:24.72"
569,pt568,3483083.0487,1224238.1203,35.0075," 31:14:40.84293"," 121:35:32.85703",35.0075,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:39.0,2020-01-02 11:21:39.0,2020-01-02 03:21:39.0,2020-01-02 03:21:39.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:01:18.22"
570,pt569,3483083.0477,1224238.1211,35.0055," 31:14:40.84290"," 121:35:32.85706",35.0055,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:40.0,2020-01-02 11:21:40.0,2020-01-02 03:21:40.0,2020-01-02 03:21:40.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 198:12:44.54"
571,pt570,3483083.0463,1224238.1167,35.0075," 31:14:40.84287"," 121:35:32.85689",35.0075,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:41.0,2020-01-02 11:21:41.0,2020-01-02 03:21:41.0,2020-01-02 03:21:41.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:16"," 199:22:07.18"
572,pt571,3483083.0484,1224238.1199,35.0065," 31:14:40.84293"," 121:35:32.85702",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:42.0,2020-01-02 11:21:42.0,2020-01-02 03:21:42.0,2020-01-02 03:21:42.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:30"," 197:44:41.14"
573,pt572,3483083.0480,1224238.1192,35.0045," 31:14:40.84291"," 121:35:32.85699",35.0045,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:43.0,2020-01-02 11:21:43.0,2020-01-02 03:21:43.0,2020-01-02 03:21:43.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 197:34:30.93"
574,pt573,3483083.0480,1224238.1202,35.0035," 31:14:40.84291"," 121:35:32.85703",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:44.0,2020-01-02 11:21:44.0,2020-01-02 03:21:44.0,2020-01-02 03:21:44.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:40:20.54"
575,pt574,3483083.0484,1224238.1196,35.0105," 31:14:40.84292"," 121:35:32.85701",35.0105,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:45.0,2020-01-02 11:21:45.0,2020-01-02 03:21:45.0,2020-01-02 03:21:45.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:16"," 198:59:55.18"
576,pt575,3483083.0480,1224238.1195,35.0115," 31:14:40.84291"," 121:35:32.85700",35.0115,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:46.0,2020-01-02 11:21:46.0,2020-01-02 03:21:46.0,2020-01-02 03:21:46.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:43:47.29"
577,pt576,3483083.0474,1224238.1212,35.0115," 31:14:40.84289"," 121:35:32.85706",35.0115,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:47.0,2020-01-02 11:21:47.0,2020-01-02 03:21:47.0,2020-01-02 03:21:47.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:48:44.54"
578,pt577,3483083.0469,1224238.1199,35.0095," 31:14:40.84288"," 121:35:32.85701",35.0095,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:48.0,2020-01-02 11:21:48.0,2020-01-02 03:21:48.0,2020-01-02 03:21:48.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:06"," 198:42:56.16"
579,pt578,3483083.0493,1224238.1195,35.0085," 31:14:40.84296"," 121:35:32.85700",35.0085,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:49.0,2020-01-02 11:21:49.0,2020-01-02 03:21:49.0,2020-01-02 03:21:49.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:49:56.54"
580,pt579,3483083.0489,1224238.1199,35.0035," 31:14:40.84294"," 121:35:32.85702",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:50.0,2020-01-02 11:21:50.0,2020-01-02 03:21:50.0,2020-01-02 03:21:50.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 196:48:06.22"
581,pt580,3483083.0519,1224238.1188,35.0035," 31:14:40.84304"," 121:35:32.85699",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:51.0,2020-01-02 11:21:51.0,2020-01-02 03:21:51.0,2020-01-02 03:21:51.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 198:09:44.54"
582,pt581,3483083.0507,1224238.1185,35.0045," 31:14:40.84300"," 121:35:32.85697",35.0045,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:52.0,2020-01-02 11:21:52.0,2020-01-02 03:21:52.0,2020-01-02 03:21:52.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 196:00:00.72"
583,pt582,3483083.0487,1224238.1204,35.0035," 31:14:40.84293"," 121:35:32.85703",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:53.0,2020-01-02 11:21:53.0,2020-01-02 03:21:53.0,2020-01-02 03:21:53.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 195:06:06.09"
584,pt583,3483083.0492,1224238.1204,35.0065," 31:14:40.84295"," 121:35:32.85704",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:54.0,2020-01-02 11:21:54.0,2020-01-02 03:21:54.0,2020-01-02 03:21:54.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:39:00.72"
585,pt584,3483083.0518,1224238.1193,35.0055," 31:14:40.84304"," 121:35:32.85700",35.0055,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:55.0,2020-01-02 11:21:55.0,2020-01-02 03:21:55.0,2020-01-02 03:21:55.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:52"," 196:32:32.96"
586,pt585,3483083.0503,1224238.1201,35.0015," 31:14:40.84298"," 121:35:32.85703",35.0015,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:56.0,2020-01-02 11:21:56.0,2020-01-02 03:21:56.0,2020-01-02 03:21:56.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:43:47.29"
587,pt586,3483083.0492,1224238.1200,35.0055," 31:14:40.84295"," 121:35:32.85702",35.0055,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:57.0,2020-01-02 11:21:57.0,2020-01-02 03:21:57.0,2020-01-02 03:21:57.0,,1.0,33,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:51"," 193:49:25.82"
588,pt587,3483083.0509,1224238.1194,35.0055," 31:14:40.84301"," 121:35:32.85701",35.0055,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:58.0,2020-01-02 11:21:58.0,2020-01-02 03:21:58.0,2020-01-02 03:21:58.0,,1.0,33,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 198:16:56.54"
589,pt588,3483083.0499,1224238.1198,35.0035," 31:14:40.84297"," 121:35:32.85702",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:21:59.0,2020-01-02 11:21:59.0,2020-01-02 03:21:59.0,2020-01-02 03:21:59.0,,1.0,33,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:43:18"," 197:05:12.86"
590,pt589,3483083.0490,1224238.1174,35.0105," 31:14:40.84295"," 121:35:32.85693",35.0105,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:00.0,2020-01-02 11:22:00.0,2020-01-02 03:22:00.0,2020-01-02 03:22:00.0,,1.0,33,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 197:36:54.93"
591,pt590,3483083.0462,1224238.1199,35.0065," 31:14:40.84286"," 121:35:32.85701",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:01.0,2020-01-02 11:22:01.0,2020-01-02 03:22:01.0,2020-01-02 03:22:01.0,,1.0,33,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:43:18"," 197:14:12.86"
592,pt591,3483083.0523,1224238.1204,35.0055," 31:14:40.84305"," 121:35:32.85705",35.0055,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:02.0,2020-01-02 11:22:02.0,2020-01-02 03:22:02.0,2020-01-02 03:22:02.0,,1.0,33,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 198:14:06.93"
593,pt592,3483083.0490,1224238.1216,35.0045," 31:14:40.84294"," 121:35:32.85708",35.0045,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:03.0,2020-01-02 11:22:03.0,2020-01-02 03:22:03.0,2020-01-02 03:22:03.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 197:20:06.93"
594,pt593,3483083.0502,1224238.1205,35.0065," 31:14:40.84298"," 121:35:32.85704",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:04.0,2020-01-02 11:22:04.0,2020-01-02 03:22:04.0,2020-01-02 03:22:04.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:57"," 198:44:44.93"
595,pt594,3483083.0479,1224238.1216,35.0105," 31:14:40.84290"," 121:35:32.85708",35.0105,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:05.0,2020-01-02 11:22:05.0,2020-01-02 03:22:05.0,2020-01-02 03:22:05.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:30"," 198:07:29.14"
596,pt595,3483083.0492,1224238.1206,35.0065," 31:14:40.84295"," 121:35:32.85705",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:06.0,2020-01-02 11:22:06.0,2020-01-02 03:22:06.0,2020-01-02 03:22:06.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:57:08.54"
597,pt596,3483083.0513,1224238.1196,35.0075," 31:14:40.84302"," 121:35:32.85701",35.0075,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:07.0,2020-01-02 11:22:07.0,2020-01-02 03:22:07.0,2020-01-02 03:22:07.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:21:42.22"
598,pt597,3483083.0508,1224238.1229,35.0075," 31:14:40.84300"," 121:35:32.85714",35.0075,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:08.0,2020-01-02 11:22:08.0,2020-01-02 03:22:08.0,2020-01-02 03:22:08.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 198:09:54.93"
599,pt598,3483083.0497,1224238.1208,35.0085," 31:14:40.84296"," 121:35:32.85705",35.0085,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:09.0,2020-01-02 11:22:09.0,2020-01-02 03:22:09.0,2020-01-02 03:22:09.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:52"," 197:06:44.96"
600,pt599,3483083.0499,1224238.1207,35.0045," 31:14:40.84297"," 121:35:32.85705",35.0045,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:10.0,2020-01-02 11:22:10.0,2020-01-02 03:22:10.0,2020-01-02 03:22:10.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:54"," 198:00:18.93"
601,pt600,3483083.0490,1224238.1186,35.0055," 31:14:40.84295"," 121:35:32.85697",35.0055,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:11.0,2020-01-02 11:22:11.0,2020-01-02 03:22:11.0,2020-01-02 03:22:11.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:37:20.54"
602,pt601,3483083.0480,1224238.1175,35.0075," 31:14:40.84292"," 121:35:32.85693",35.0075,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:12.0,2020-01-02 11:22:12.0,2020-01-02 03:22:12.0,2020-01-02 03:22:12.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 198:17:32.54"
603,pt602,3483083.0488,1224238.1183,35.0125," 31:14:40.84294"," 121:35:32.85696",35.0125,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:13.0,2020-01-02 11:22:13.0,2020-01-02 03:22:13.0,2020-01-02 03:22:13.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:39"," 198:48:16.62"
604,pt603,3483083.0497,1224238.1194,35.0035," 31:14:40.84297"," 121:35:32.85700",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:14.0,2020-01-02 11:22:14.0,2020-01-02 03:22:14.0,2020-01-02 03:22:14.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:30"," 198:31:29.14"
605,pt604,3483083.0507,1224238.1198,35.0075," 31:14:40.84300"," 121:35:32.85702",35.0075,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:15.0,2020-01-02 11:22:15.0,2020-01-02 03:22:15.0,2020-01-02 03:22:15.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:06:06.22"
606,pt605,3483083.0513,1224238.1189,35.0025," 31:14:40.84302"," 121:35:32.85699",35.0025,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:16.0,2020-01-02 11:22:16.0,2020-01-02 03:22:16.0,2020-01-02 03:22:16.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:52"," 196:40:56.96"
607,pt606,3483083.0499,1224238.1175,35.0005," 31:14:40.84298"," 121:35:32.85693",35.0005,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:17.0,2020-01-02 11:22:17.0,2020-01-02 03:22:17.0,2020-01-02 03:22:17.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:13:54.22"
608,pt607,3483083.0504,1224238.1176,35.0075," 31:14:40.84299"," 121:35:32.85694",35.0075,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:18.0,2020-01-02 11:22:18.0,2020-01-02 03:22:18.0,2020-01-02 03:22:18.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:00:06.22"
609,pt608,3483083.0502,1224238.1194,35.0045," 31:14:40.84298"," 121:35:32.85700",35.0045,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:19.0,2020-01-02 11:22:19.0,2020-01-02 03:22:19.0,2020-01-02 03:22:19.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:46:56.54"
610,pt609,3483083.0490,1224238.1177,34.9985," 31:14:40.84295"," 121:35:32.85694",34.9985,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:20.0,2020-01-02 11:22:20.0,2020-01-02 03:22:20.0,2020-01-02 03:22:20.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:19:54.22"
611,pt610,3483083.0504,1224238.1187,34.9985," 31:14:40.84299"," 121:35:32.85698",34.9985,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:21.0,2020-01-02 11:22:21.0,2020-01-02 03:22:21.0,2020-01-02 03:22:21.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:52"," 196:42:44.96"
612,pt611,3483083.0504,1224238.1172,35.0035," 31:14:40.84299"," 121:35:32.85692",35.0035,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:22.0,2020-01-02 11:22:22.0,2020-01-02 03:22:22.0,2020-01-02 03:22:22.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:23:33.06"
613,pt612,3483083.0502,1224238.1187,35.0015," 31:14:40.84299"," 121:35:32.85698",35.0015,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:23.0,2020-01-02 11:22:23.0,2020-01-02 03:22:23.0,2020-01-02 03:22:23.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:01"," 196:29:48.46"
614,pt613,3483083.0480,1224238.1172,35.0065," 31:14:40.84292"," 121:35:32.85692",35.0065,1.5125,0.0070,0.0070,0.0180,1,RTK固定解,2020-01-02 11:22:24.0,2020-01-02 11:22:24.0,2020-01-02 03:22:24.0,2020-01-02 03:22:24.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:03"," 197:33:44.54"
