序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
34,pt33,3483083.0492,1224238.1310,35.0045," 31:14:40.84293"," 121:35:32.85743",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:44.0,2020-01-02 11:12:44.0,2020-01-02 03:12:44.0,2020-01-02 03:12:44.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 195:34:18.09"," -00:28:48"," -00:29:24"," 149:58:48.00"," 31:14:40.85891"," 121:35:32.86464",35.0045,742.0746," 172:06:43.58885",0.0000,,,-2859303.1273,4649101.2277,3289135.3385,0:0:0
35,pt34,3483083.0508,1224238.1303,35.0075," 31:14:40.84298"," 121:35:32.85741",35.0075,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:45.0,2020-01-02 11:12:45.0,2020-01-02 03:12:45.0,2020-01-02 03:12:45.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:53"," 194:18:03.47"," -00:28:12"," -00:28:12"," 149:18:00.00"," 31:14:40.85896"," 121:35:32.86461",35.0075,742.0762," 172:06:43.45219",0.0000,,,-2859303.1277,4649101.2295,3289135.3414,0:0:0
36,pt35,3483083.0479,1224238.1285,35.0045," 31:14:40.84289"," 121:35:32.85734",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:46.0,2020-01-02 11:12:46.0,2020-01-02 03:12:46.0,2020-01-02 03:12:46.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 197:07:21.06"," -00:28:12"," -00:30:00"," 150:21:00.00"," 31:14:40.85887"," 121:35:32.86454",35.0045,742.0736," 172:06:42.86222",0.0000,,,-2859303.1255,4649101.2295,3289135.3375,0:0:0
37,pt36,3483083.0486,1224238.1219,34.9955," 31:14:40.84293"," 121:35:32.85709",34.9955,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:47.0,2020-01-02 11:12:47.0,2020-01-02 03:12:47.0,2020-01-02 03:12:47.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:31:57.06"," -00:28:12"," -00:30:00"," 149:45:36.00"," 31:14:40.85891"," 121:35:32.86429",34.9955,742.0751," 172:06:41.07050",0.0000,,,-2859303.1155,4649101.2259,3289135.3338,0:0:0
38,pt37,3483083.0507,1224238.1246,34.9995," 31:14:40.84299"," 121:35:32.85720",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:48.0,2020-01-02 11:12:48.0,2020-01-02 03:12:48.0,2020-01-02 03:12:48.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:52:12.72"," -00:28:48"," -00:30:00"," 149:42:00.00"," 31:14:40.85897"," 121:35:32.86440",34.9995,742.0768," 172:06:41.89012",0.0000,,,-2859303.1192,4649101.2265,3289135.3375,0:0:0
39,pt38,3483083.0489,1224238.1240,35.0025," 31:14:40.84293"," 121:35:32.85717",35.0025,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:49.0,2020-01-02 11:12:49.0,2020-01-02 03:12:49.0,2020-01-02 03:12:49.0,,2.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:39"," 198:27:16.62"," -00:27:36"," -00:31:12"," 149:57:00.00"," 31:14:40.85892"," 121:35:32.86437",35.0025,742.0752," 172:06:41.66398",0.0000,,,-2859303.1204,4649101.2298,3289135.3376,0:0:0
40,pt39,3483083.0515,1224238.1261,34.9935," 31:14:40.84301"," 121:35:32.85726",34.9935,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:50.0,2020-01-02 11:12:50.0,2020-01-02 03:12:50.0,2020-01-02 03:12:50.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:16"," 198:34:07.18"," -00:27:00"," -00:31:12"," 149:26:24.00"," 31:14:40.85899"," 121:35:32.86446",34.9935,742.0774," 172:06:42.33497",0.0000,,,-2859303.1177,4649101.2210,3289135.3350,0:0:0
41,pt40,3483083.0470,1224238.1215,35.0035," 31:14:40.84288"," 121:35:32.85708",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:51.0,2020-01-02 11:12:51.0,2020-01-02 03:12:51.0,2020-01-02 03:12:51.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:18"," 196:18:50.70"," -00:28:12"," -00:28:48"," 150:42:36.00"," 31:14:40.85886"," 121:35:32.86428",35.0035,742.0737," 172:06:40.92238",0.0000,,,-2859303.1192,4649101.2326,3289135.3367,0:0:0
42,pt41,3483083.0482,1224238.1239,35.0045," 31:14:40.84291"," 121:35:32.85717",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:52.0,2020-01-02 11:12:52.0,2020-01-02 03:12:52.0,2020-01-02 03:12:52.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:28"," 195:47:49.24"," -00:27:36"," -00:28:12"," 150:10:48.00"," 31:14:40.85889"," 121:35:32.86437",35.0045,742.0745," 172:06:41.61097",0.0000,,,-2859303.1214,4649101.2316,3289135.3381,0:0:0
43,pt42,3483083.0490,1224238.1224,34.9995," 31:14:40.84294"," 121:35:32.85711",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:53.0,2020-01-02 11:12:53.0,2020-01-02 03:12:53.0,2020-01-02 03:12:53.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:18"," 194:16:40.39"," -00:28:48"," -00:28:12"," 149:52:48.00"," 31:14:40.85892"," 121:35:32.86431",34.9995,742.0755," 172:06:41.24080",0.0000,,,-2859303.1177,4649101.2283,3289135.3362,0:0:0
44,pt43,3483083.0510,1224238.1252,34.9965," 31:14:40.84299"," 121:35:32.85722",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:54.0,2020-01-02 11:12:54.0,2020-01-02 03:12:54.0,2020-01-02 03:12:54.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:56:04.23"," -00:28:12"," -00:29:24"," 149:44:24.00"," 31:14:40.85898"," 121:35:32.86442",34.9965,742.0770," 172:06:42.07010",0.0000,,,-2859303.1184,4649101.2239,3289135.3361,0:0:0
45,pt44,3483083.0488,1224238.1229,34.9975," 31:14:40.84293"," 121:35:32.85713",34.9975,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:55.0,2020-01-02 11:12:55.0,2020-01-02 03:12:55.0,2020-01-02 03:12:55.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:53"," 194:52:15.47"," -00:28:12"," -00:28:12"," 149:52:12.00"," 31:14:40.85891"," 121:35:32.86433",34.9975,742.0752," 172:06:41.37199",0.0000,,,-2859303.1173,4649101.2267,3289135.3350,0:0:0
46,pt45,3483083.0475,1224238.1231,34.9965," 31:14:40.84289"," 121:35:32.85713",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:56.0,2020-01-02 11:12:56.0,2020-01-02 03:12:56.0,2020-01-02 03:12:56.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:59:04.23"," -00:28:12"," -00:29:24"," 149:47:24.00"," 31:14:40.85887"," 121:35:32.86434",34.9965,742.0739," 172:06:41.36125",0.0000,,,-2859303.1173,4649101.2265,3289135.3334,0:0:0
47,pt46,3483083.0480,1224238.1239,34.9995," 31:14:40.84290"," 121:35:32.85717",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:57.0,2020-01-02 11:12:57.0,2020-01-02 03:12:57.0,2020-01-02 03:12:57.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:18"," 194:17:16.39"," -00:28:48"," -00:28:12"," 149:53:24.00"," 31:14:40.85889"," 121:35:32.86437",34.9995,742.0743," 172:06:41.60234",0.0000,,,-2859303.1192,4649101.2281,3289135.3353,0:0:0
48,pt47,3483083.0481,1224238.1244,35.0015," 31:14:40.84290"," 121:35:32.85718",35.0015,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:58.0,2020-01-02 11:12:58.0,2020-01-02 03:12:58.0,2020-01-02 03:12:58.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:18"," 194:14:52.39"," -00:28:48"," -00:28:12"," 149:51:00.00"," 31:14:40.85889"," 121:35:32.86439",35.0015,742.0743," 172:06:41.73953",0.0000,,,-2859303.1205,4649101.2293,3289135.3364,0:0:0
49,pt48,3483083.0498,1224238.1252,35.0015," 31:14:40.84296"," 121:35:32.85722",35.0015,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:12:59.0,2020-01-02 11:12:59.0,2020-01-02 03:12:59.0,2020-01-02 03:12:59.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 194:17:51.01"," -00:29:24"," -00:28:12"," 150:29:24.00"," 31:14:40.85894"," 121:35:32.86442",35.0015,742.0758," 172:06:42.02554",0.0000,,,-2859303.1209,4649101.2281,3289135.3377,0:0:0
50,pt49,3483083.0490,1224238.1237,34.9945," 31:14:40.84293"," 121:35:32.85716",34.9945,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:00.0,2020-01-02 11:13:00.0,2020-01-02 03:13:00.0,2020-01-02 03:13:00.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:17:04.23"," -00:28:12"," -00:29:24"," 149:05:24.00"," 31:14:40.85892"," 121:35:32.86436",34.9945,742.0752," 172:06:41.59424",0.0000,,,-2859303.1166,4649101.2241,3289135.3335,0:0:0
51,pt50,3483083.0492,1224238.1231,35.0005," 31:14:40.84294"," 121:35:32.85714",35.0005,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:01.0,2020-01-02 11:13:01.0,2020-01-02 03:13:01.0,2020-01-02 03:13:01.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:05:40.23"," -00:28:12"," -00:29:24"," 149:54:00.00"," 31:14:40.85892"," 121:35:32.86434",35.0005,742.0755," 172:06:41.44033",0.0000,,,-2859303.1188,4649101.2286,3289135.3368,0:0:0
52,pt51,3483083.0512,1224238.1220,34.9975," 31:14:40.84301"," 121:35:32.85710",34.9975,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:02.0,2020-01-02 11:13:02.0,2020-01-02 03:13:02.0,2020-01-02 03:13:02.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:53"," 194:43:15.47"," -00:28:12"," -00:28:12"," 149:43:12.00"," 31:14:40.85899"," 121:35:32.86430",34.9975,742.0777," 172:06:41.20277",0.0000,,,-2859303.1160,4649101.2261,3289135.3371,0:0:0
53,pt52,3483083.0518,1224238.1235,34.9975," 31:14:40.84303"," 121:35:32.85716",34.9975,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:03.0,2020-01-02 11:13:03.0,2020-01-02 03:13:03.0,2020-01-02 03:13:03.0,,2.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:00:03.62"," -00:28:48"," -00:28:48"," 150:00:00.00"," 31:14:40.85901"," 121:35:32.86436",34.9975,742.0780," 172:06:41.64815",0.0000,,,-2859303.1172,4649101.2250,3289135.3375,0:0:0
54,pt53,3483083.0479,1224238.1219,35.0055," 31:14:40.84291"," 121:35:32.85709",35.0055,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:04.0,2020-01-02 11:13:04.0,2020-01-02 03:13:04.0,2020-01-02 03:13:04.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:32:40.23"," -00:28:12"," -00:29:24"," 150:21:00.00"," 31:14:40.85889"," 121:35:32.86429",35.0055,742.0745," 172:06:41.04020",0.0000,,,-2859303.1201,4649101.2335,3289135.3385,0:0:0
55,pt54,3483083.0472,1224238.1234,35.0005," 31:14:40.84288"," 121:35:32.85715",35.0005,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:05.0,2020-01-02 11:13:05.0,2020-01-02 03:13:05.0,2020-01-02 03:13:05.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:10:57.06"," -00:28:12"," -00:30:00"," 149:24:36.00"," 31:14:40.85886"," 121:35:32.86435",35.0005,742.0736," 172:06:41.43891",0.0000,,,-2859303.1194,4649101.2294,3289135.3352,0:0:0
56,pt55,3483083.0481,1224238.1261,35.0045," 31:14:40.84290"," 121:35:32.85725",35.0045,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:06.0,2020-01-02 11:13:06.0,2020-01-02 03:13:06.0,2020-01-02 03:13:06.0,,2.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:28"," 195:29:13.24"," -00:27:36"," -00:28:12"," 149:52:12.00"," 31:14:40.85888"," 121:35:32.86445",35.0045,742.0741," 172:06:42.19970",0.0000,,,-2859303.1233,4649101.2306,3289135.3378,0:0:0
57,pt56,3483083.0494,1224238.1240,35.0055," 31:14:40.84295"," 121:35:32.85717",35.0055,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:07.0,2020-01-02 11:13:07.0,2020-01-02 03:13:07.0,2020-01-02 03:13:07.0,,2.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:39:55"," 197:19:03.50"," -00:27:00"," -00:29:24"," 149:52:48.00"," 31:14:40.85893"," 121:35:32.86437",35.0055,742.0757," 172:06:41.67755",0.0000,,,-2859303.1217,4649101.2318,3289135.3396,0:0:0
58,pt57,3483083.0509,1224238.1228,34.9975," 31:14:40.84300"," 121:35:32.85713",34.9975,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:08.0,2020-01-02 11:13:08.0,2020-01-02 03:13:08.0,2020-01-02 03:13:08.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:45:09.06"," -00:28:12"," -00:30:00"," 149:58:48.00"," 31:14:40.85898"," 121:35:32.86433",34.9975,742.0772," 172:06:41.40705",0.0000,,,-2859303.1167,4649101.2258,3289135.3367,0:0:0
59,pt58,3483083.0515,1224238.1248,35.0035," 31:14:40.84301"," 121:35:32.85721",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:09.0,2020-01-02 11:13:09.0,2020-01-02 03:13:09.0,2020-01-02 03:13:09.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:23:04.23"," -00:28:12"," -00:29:24"," 150:11:24.00"," 31:14:40.85900"," 121:35:32.86441",35.0035,742.0776," 172:06:41.98927",0.0000,,,-2859303.1211,4649101.2289,3289135.3403,0:0:0
60,pt59,3483083.0482,1224238.1221,35.0015," 31:14:40.84291"," 121:35:32.85710",35.0015,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:10.0,2020-01-02 11:13:10.0,2020-01-02 03:13:10.0,2020-01-02 03:13:10.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:57:36.72"," -00:28:48"," -00:30:00"," 149:47:24.00"," 31:14:40.85890"," 121:35:32.86430",35.0015,742.0747," 172:06:41.10677",0.0000,,,-2859303.1185,4649101.2304,3289135.3366,0:0:0
61,pt60,3483083.0491,1224238.1249,34.9945," 31:14:40.84294"," 121:35:32.85721",34.9945,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:11.0,2020-01-02 11:13:11.0,2020-01-02 03:13:11.0,2020-01-02 03:13:11.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:12:03.77"," -00:29:24"," -00:29:24"," 150:12:00.00"," 31:14:40.85892"," 121:35:32.86441",34.9945,742.0752," 172:06:41.93026",0.0000,,,-2859303.1176,4649101.2234,3289135.3336,0:0:0
62,pt61,3483083.0513,1224238.1253,34.9995," 31:14:40.84301"," 121:35:32.85723",34.9995,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:12.0,2020-01-02 11:13:12.0,2020-01-02 03:13:12.0,2020-01-02 03:13:12.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:50:33.06"," -00:28:12"," -00:30:00"," 150:04:12.00"," 31:14:40.85899"," 121:35:32.86443",34.9995,742.0773," 172:06:42.10250",0.0000,,,-2859303.1197,4649101.2259,3289135.3380,0:0:0
63,pt62,3483083.0517,1224238.1226,34.9945," 31:14:40.84302"," 121:35:32.85713",34.9945,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:13.0,2020-01-02 11:13:13.0,2020-01-02 03:13:13.0,2020-01-02 03:13:13.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 194:55:54.09"," -00:28:48"," -00:29:24"," 149:20:24.00"," 31:14:40.85901"," 121:35:32.86433",34.9945,742.0781," 172:06:41.38769",0.0000,,,-2859303.1151,4649101.2233,3289135.3359,0:0:0
64,pt63,3483083.0527,1224238.1261,34.9975," 31:14:40.84305"," 121:35:32.85726",34.9975,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:14.0,2020-01-02 11:13:14.0,2020-01-02 03:13:14.0,2020-01-02 03:13:14.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:04:28.23"," -00:28:12"," -00:29:24"," 149:52:48.00"," 31:14:40.85903"," 121:35:32.86446",34.9975,742.0786," 172:06:42.39344",0.0000,,,-2859303.1192,4649101.2233,3289135.3381,0:0:0
65,pt64,3483083.0503,1224238.1229,34.9915," 31:14:40.84298"," 121:35:32.85713",34.9915,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:15.0,2020-01-02 11:13:15.0,2020-01-02 03:13:15.0,2020-01-02 03:13:15.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:24:45.06"," -00:28:12"," -00:30:00"," 149:38:24.00"," 31:14:40.85896"," 121:35:32.86434",34.9915,742.0766," 172:06:41.41409",0.0000,,,-2859303.1143,4649101.2217,3289135.3332,0:0:0
66,pt65,3483083.0503,1224238.1227,34.9935," 31:14:40.84298"," 121:35:32.85713",34.9935,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:16.0,2020-01-02 11:13:16.0,2020-01-02 03:13:16.0,2020-01-02 03:13:16.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 197:03:09.06"," -00:28:12"," -00:30:00"," 150:16:48.00"," 31:14:40.85896"," 121:35:32.86433",34.9935,742.0767," 172:06:41.35686",0.0000,,,-2859303.1150,4649101.2232,3289135.3342,0:0:0
67,pt66,3483083.0507,1224238.1229,34.9935," 31:14:40.84299"," 121:35:32.85714",34.9935,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:17.0,2020-01-02 11:13:17.0,2020-01-02 03:13:17.0,2020-01-02 03:13:17.0,,2.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:46:48.72"," -00:28:48"," -00:30:00"," 149:36:36.00"," 31:14:40.85898"," 121:35:32.86434",34.9935,742.0771," 172:06:41.44386",0.0000,,,-2859303.1151,4649101.2229,3289135.3345,0:0:0
68,pt67,3483083.0503,1224238.1229,34.9995," 31:14:40.84298"," 121:35:32.85714",34.9995,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:18.0,2020-01-02 11:13:18.0,2020-01-02 03:13:18.0,2020-01-02 03:13:18.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 197:03:09.06"," -00:28:12"," -00:30:00"," 150:16:48.00"," 31:14:40.85896"," 121:35:32.86434",34.9995,742.0767," 172:06:41.42660",0.0000,,,-2859303.1179,4649101.2275,3289135.3373,0:0:0
69,pt68,3483083.0539,1224238.1242,35.0015," 31:14:40.84309"," 121:35:32.85719",35.0015,,,,,,,1.5125,0.0080,0.0070,0.0106,0.0200,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:19.0,2020-01-02 11:13:19.0,2020-01-02 03:13:19.0,2020-01-02 03:13:19.0,,1.0,34,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:42:52.23"," -00:28:12"," -00:29:24"," 149:31:12.00"," 31:14:40.85908"," 121:35:32.86439",35.0015,742.0801," 172:06:41.90774",0.0000,,,-2859303.1191,4649101.2266,3289135.3413,0:0:0
70,pt69,3483083.0498,1224238.1229,34.9995," 31:14:40.84296"," 121:35:32.85713",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:20.0,2020-01-02 11:13:20.0,2020-01-02 03:13:20.0,2020-01-02 03:13:20.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:46"," 196:59:49.11"," -00:27:36"," -00:30:00"," 149:36:36.00"," 31:14:40.85895"," 121:35:32.86433",34.9995,742.0762," 172:06:41.39983",0.0000,,,-2859303.1180,4649101.2277,3289135.3369,0:0:0
71,pt70,3483083.0502,1224238.1205,35.0015," 31:14:40.84298"," 121:35:32.85705",35.0015,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:13:21.0,2020-01-02 11:13:21.0,2020-01-02 03:13:21.0,2020-01-02 03:13:21.0,,1.0,34,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 196:16:12.72"," -00:28:48"," -00:30:00"," 150:06:00.00"," 31:14:40.85896"," 121:35:32.86425",35.0015,742.0769," 172:06:40.76690",0.0000,,,-2859303.1168,4649101.2302,3289135.3383,0:0:0
