序号,点名,N,E,Z,B,L,H,天线高,σN,σE,σZ,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角
707,pt706,3483083.0574,1224238.1249,35.0135," 31:14:40.84320"," 121:35:32.85723",35.0135,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:23.0,2020-01-02 11:01:23.0,2020-01-02 03:01:23.0,2020-01-02 03:01:23.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:22:29.63"
708,pt707,3483083.0590,1224238.1247,35.0165," 31:14:40.84325"," 121:35:32.85722",35.0165,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:24.0,2020-01-02 11:01:24.0,2020-01-02 03:01:24.0,2020-01-02 03:01:24.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:40:31.13"
709,pt708,3483083.0573,1224238.1235,35.0195," 31:14:40.84320"," 121:35:32.85718",35.0195,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:25.0,2020-01-02 11:01:25.0,2020-01-02 03:01:25.0,2020-01-02 03:01:25.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 192:59:23.05"
710,pt709,3483083.0610,1224238.1213,35.0135," 31:14:40.84333"," 121:35:32.85710",35.0135,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:26.0,2020-01-02 11:01:26.0,2020-01-02 03:01:26.0,2020-01-02 03:01:26.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:00"," 195:02:59.29"
711,pt710,3483083.0635,1224238.1234,35.0125," 31:14:40.84340"," 121:35:32.85719",35.0125,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:27.0,2020-01-02 11:01:27.0,2020-01-02 03:01:27.0,2020-01-02 03:01:27.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:37:47.05"
712,pt711,3483083.0600,1224238.1244,35.0115," 31:14:40.84329"," 121:35:32.85722",35.0115,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:28.0,2020-01-02 11:01:28.0,2020-01-02 03:01:28.0,2020-01-02 03:01:28.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:41:09"," 194:15:01.30"
713,pt712,3483083.0614,1224238.1231,35.0015," 31:14:40.84333"," 121:35:32.85717",35.0015,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:29.0,2020-01-02 11:01:29.0,2020-01-02 03:01:29.0,2020-01-02 03:01:29.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 194:18:55.13"
714,pt713,3483083.0611,1224238.1233,35.0045," 31:14:40.84332"," 121:35:32.85718",35.0045,1.5125,0.0090,0.0080,0.0230,1,RTK固定解,2020-01-02 11:01:30.0,2020-01-02 11:01:30.0,2020-01-02 03:01:30.0,2020-01-02 03:01:30.0,,3.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:52:47.05"
715,pt714,3483083.0585,1224238.1238,35.0045," 31:14:40.84324"," 121:35:32.85719",35.0045,1.5125,0.0090,0.0080,0.0230,1,RTK固定解,2020-01-02 11:01:31.0,2020-01-02 11:01:31.0,2020-01-02 03:01:31.0,2020-01-02 03:01:31.0,,4.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 194:23:16.14"
716,pt715,3483083.0594,1224238.1224,35.0105," 31:14:40.84327"," 121:35:32.85714",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:32.0,2020-01-02 11:01:32.0,2020-01-02 03:01:32.0,2020-01-02 03:01:32.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:53:16.14"
717,pt716,3483083.0596,1224238.1231,35.0105," 31:14:40.84328"," 121:35:32.85717",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:33.0,2020-01-02 11:01:33.0,2020-01-02 03:01:33.0,2020-01-02 03:01:33.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:09:17.63"
718,pt717,3483083.0602,1224238.1203,35.0095," 31:14:40.84330"," 121:35:32.85706",35.0095,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:34.0,2020-01-02 11:01:34.0,2020-01-02 03:01:34.0,2020-01-02 03:01:34.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:50:52.14"
719,pt718,3483083.0602,1224238.1247,35.0145," 31:14:40.84329"," 121:35:32.85723",35.0145,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:35.0,2020-01-02 11:01:35.0,2020-01-02 03:01:35.0,2020-01-02 03:01:35.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:23:23.05"
720,pt719,3483083.0617,1224238.1239,35.0115," 31:14:40.84334"," 121:35:32.85720",35.0115,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:36.0,2020-01-02 11:01:36.0,2020-01-02 03:01:36.0,2020-01-02 03:01:36.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 195:03:13.82"
721,pt720,3483083.0593,1224238.1213,35.0155," 31:14:40.84327"," 121:35:32.85710",35.0155,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:37.0,2020-01-02 11:01:37.0,2020-01-02 03:01:37.0,2020-01-02 03:01:37.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 194:30:03.93"
722,pt721,3483083.0606,1224238.1231,35.0085," 31:14:40.84331"," 121:35:32.85717",35.0085,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:38.0,2020-01-02 11:01:38.0,2020-01-02 03:01:38.0,2020-01-02 03:01:38.0,,2.0,32,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:13:47.05"
723,pt722,3483083.0625,1224238.1249,35.0055," 31:14:40.84337"," 121:35:32.85724",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:39.0,2020-01-02 11:01:39.0,2020-01-02 03:01:39.0,2020-01-02 03:01:39.0,,2.0,32,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:45:35.05"
724,pt723,3483083.0618,1224238.1248,35.0155," 31:14:40.84334"," 121:35:32.85723",35.0155,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:40.0,2020-01-02 11:01:40.0,2020-01-02 03:01:40.0,2020-01-02 03:01:40.0,,2.0,32,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:45:55.13"
725,pt724,3483083.0625,1224238.1242,35.0055," 31:14:40.84337"," 121:35:32.85721",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:41.0,2020-01-02 11:01:41.0,2020-01-02 03:01:41.0,2020-01-02 03:01:41.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:02:23.05"
726,pt725,3483083.0575,1224238.1221,35.0125," 31:14:40.84321"," 121:35:32.85712",35.0125,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:42.0,2020-01-02 11:01:42.0,2020-01-02 03:01:42.0,2020-01-02 03:01:42.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:23:59.05"
727,pt726,3483083.0620,1224238.1243,35.0045," 31:14:40.84335"," 121:35:32.85722",35.0045,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:43.0,2020-01-02 11:01:43.0,2020-01-02 03:01:43.0,2020-01-02 03:01:43.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:58:31.13"
728,pt727,3483083.0612,1224238.1244,35.0065," 31:14:40.84333"," 121:35:32.85722",35.0065,1.5125,0.0090,0.0080,0.0230,1,RTK固定解,2020-01-02 11:01:44.0,2020-01-02 11:01:44.0,2020-01-02 03:01:44.0,2020-01-02 03:01:44.0,,3.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 195:14:27.93"
729,pt728,3483083.0597,1224238.1215,35.0055," 31:14:40.84329"," 121:35:32.85711",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:45.0,2020-01-02 11:01:45.0,2020-01-02 03:01:45.0,2020-01-02 03:01:45.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:54:26.70"
730,pt729,3483083.0592,1224238.1238,35.0115," 31:14:40.84326"," 121:35:32.85719",35.0115,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:46.0,2020-01-02 11:01:46.0,2020-01-02 03:01:46.0,2020-01-02 03:01:46.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:17:16.14"
731,pt730,3483083.0595,1224238.1225,35.0095," 31:14:40.84327"," 121:35:32.85714",35.0095,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:47.0,2020-01-02 11:01:47.0,2020-01-02 03:01:47.0,2020-01-02 03:01:47.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:08:50.70"
732,pt731,3483083.0562,1224238.1237,35.0105," 31:14:40.84317"," 121:35:32.85718",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:48.0,2020-01-02 11:01:48.0,2020-01-02 03:01:48.0,2020-01-02 03:01:48.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:28:02.70"
733,pt732,3483083.0576,1224238.1238,35.0055," 31:14:40.84321"," 121:35:32.85719",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:49.0,2020-01-02 11:01:49.0,2020-01-02 03:01:49.0,2020-01-02 03:01:49.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:41:18.19"
734,pt733,3483083.0592,1224238.1217,35.0115," 31:14:40.84327"," 121:35:32.85711",35.0115,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:50.0,2020-01-02 11:01:50.0,2020-01-02 03:01:50.0,2020-01-02 03:01:50.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:59:28.25"
735,pt734,3483083.0569,1224238.1227,35.0105," 31:14:40.84319"," 121:35:32.85714",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:51.0,2020-01-02 11:01:51.0,2020-01-02 03:01:51.0,2020-01-02 03:01:51.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:58:02.70"
736,pt735,3483083.0599,1224238.1220,35.0035," 31:14:40.84329"," 121:35:32.85713",35.0035,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:52.0,2020-01-02 11:01:52.0,2020-01-02 03:01:52.0,2020-01-02 03:01:52.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:07:02.70"
737,pt736,3483083.0627,1224238.1228,35.0055," 31:14:40.84338"," 121:35:32.85716",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:53.0,2020-01-02 11:01:53.0,2020-01-02 03:01:53.0,2020-01-02 03:01:53.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:41:50.70"
738,pt737,3483083.0635,1224238.1254,35.0025," 31:14:40.84340"," 121:35:32.85726",35.0025,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:54.0,2020-01-02 11:01:54.0,2020-01-02 03:01:54.0,2020-01-02 03:01:54.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:16"," 195:07:16.09"
739,pt738,3483083.0638,1224238.1259,35.0115," 31:14:40.84341"," 121:35:32.85728",35.0115,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:55.0,2020-01-02 11:01:55.0,2020-01-02 03:01:55.0,2020-01-02 03:01:55.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:59:14.70"
740,pt739,3483083.0588,1224238.1242,35.0065," 31:14:40.84325"," 121:35:32.85720",35.0065,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:56.0,2020-01-02 11:01:56.0,2020-01-02 03:01:56.0,2020-01-02 03:01:56.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:58:38.70"
741,pt740,3483083.0605,1224238.1252,35.0065," 31:14:40.84330"," 121:35:32.85725",35.0065,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:57.0,2020-01-02 11:01:57.0,2020-01-02 03:01:57.0,2020-01-02 03:01:57.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 194:45:03.93"
742,pt741,3483083.0616,1224238.1278,35.0055," 31:14:40.84333"," 121:35:32.85735",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:58.0,2020-01-02 11:01:58.0,2020-01-02 03:01:58.0,2020-01-02 03:01:58.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 195:56:48.72"
743,pt742,3483083.0623,1224238.1275,35.0015," 31:14:40.84336"," 121:35:32.85734",35.0015,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:01:59.0,2020-01-02 11:01:59.0,2020-01-02 03:01:59.0,2020-01-02 03:01:59.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:42:49.82"
744,pt743,3483083.0589,1224238.1247,35.0115," 31:14:40.84325"," 121:35:32.85723",35.0115,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:00.0,2020-01-02 11:02:00.0,2020-01-02 03:02:00.0,2020-01-02 03:02:00.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 196:08:12.72"
745,pt744,3483083.0585,1224238.1237,35.0105," 31:14:40.84324"," 121:35:32.85718",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:01.0,2020-01-02 11:02:01.0,2020-01-02 03:02:01.0,2020-01-02 03:02:01.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:30:13.82"
746,pt745,3483083.0586,1224238.1247,35.0105," 31:14:40.84324"," 121:35:32.85722",35.0105,1.5125,0.0090,0.0080,0.0230,1,RTK固定解,2020-01-02 11:02:02.0,2020-01-02 11:02:02.0,2020-01-02 03:02:02.0,2020-01-02 03:02:02.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:24:13.82"
747,pt746,3483083.0602,1224238.1249,35.0045," 31:14:40.84329"," 121:35:32.85723",35.0045,1.5125,0.0090,0.0080,0.0230,1,RTK固定解,2020-01-02 11:02:03.0,2020-01-02 11:02:03.0,2020-01-02 03:02:03.0,2020-01-02 03:02:03.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:34:31.13"
748,pt747,3483083.0622,1224238.1260,35.0075," 31:14:40.84335"," 121:35:32.85728",35.0075,1.5125,0.0090,0.0080,0.0230,1,RTK固定解,2020-01-02 11:02:04.0,2020-01-02 11:02:04.0,2020-01-02 03:02:04.0,2020-01-02 03:02:04.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:07:47.05"
749,pt748,3483083.0584,1224238.1254,35.0055," 31:14:40.84323"," 121:35:32.85725",35.0055,1.5125,0.0090,0.0080,0.0230,1,RTK固定解,2020-01-02 11:02:05.0,2020-01-02 11:02:05.0,2020-01-02 03:02:05.0,2020-01-02 03:02:05.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:16"," 194:19:52.09"
750,pt749,3483083.0605,1224238.1242,35.0125," 31:14:40.84331"," 121:35:32.85721",35.0125,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:06.0,2020-01-02 11:02:06.0,2020-01-02 03:02:06.0,2020-01-02 03:02:06.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 194:08:52.14"
751,pt750,3483083.0615,1224238.1261,35.0065," 31:14:40.84333"," 121:35:32.85728",35.0065,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:07.0,2020-01-02 11:02:07.0,2020-01-02 03:02:07.0,2020-01-02 03:02:07.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:41:43.13"
752,pt751,3483083.0624,1224238.1250,35.0085," 31:14:40.84336"," 121:35:32.85724",35.0085,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:08.0,2020-01-02 11:02:08.0,2020-01-02 03:02:08.0,2020-01-02 03:02:08.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:00"," 195:18:35.29"
753,pt752,3483083.0607,1224238.1224,35.0095," 31:14:40.84332"," 121:35:32.85714",35.0095,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:09.0,2020-01-02 11:02:09.0,2020-01-02 03:02:09.0,2020-01-02 03:02:09.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 195:41:54.19"
754,pt753,3483083.0625,1224238.1272,35.0115," 31:14:40.84336"," 121:35:32.85733",35.0115,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:10.0,2020-01-02 11:02:10.0,2020-01-02 03:02:10.0,2020-01-02 03:02:10.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 196:21:52.03"
755,pt754,3483083.0582,1224238.1264,35.0145," 31:14:40.84322"," 121:35:32.85729",35.0145,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:11.0,2020-01-02 11:02:11.0,2020-01-02 03:02:11.0,2020-01-02 03:02:11.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:23:01.82"
756,pt755,3483083.0579,1224238.1230,35.0175," 31:14:40.84322"," 121:35:32.85716",35.0175,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:12.0,2020-01-02 11:02:12.0,2020-01-02 03:02:12.0,2020-01-02 03:02:12.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 193:57:49.82"
757,pt756,3483083.0605,1224238.1252,35.0105," 31:14:40.84330"," 121:35:32.85725",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:13.0,2020-01-02 11:02:13.0,2020-01-02 03:02:13.0,2020-01-02 03:02:13.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:09:13.82"
758,pt757,3483083.0628,1224238.1257,35.0065," 31:14:40.84337"," 121:35:32.85727",35.0065,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:14.0,2020-01-02 11:02:14.0,2020-01-02 03:02:14.0,2020-01-02 03:02:14.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:16"," 195:04:16.09"
759,pt758,3483083.0632,1224238.1259,35.0055," 31:14:40.84339"," 121:35:32.85728",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:15.0,2020-01-02 11:02:15.0,2020-01-02 03:02:15.0,2020-01-02 03:02:15.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:29:14.70"
760,pt759,3483083.0591,1224238.1259,35.0105," 31:14:40.84326"," 121:35:32.85727",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:16.0,2020-01-02 11:02:16.0,2020-01-02 03:02:16.0,2020-01-02 03:02:16.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:27:40.25"
761,pt760,3483083.0641,1224238.1251,35.0055," 31:14:40.84342"," 121:35:32.85725",35.0055,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:17.0,2020-01-02 11:02:17.0,2020-01-02 03:02:17.0,2020-01-02 03:02:17.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:02:52.14"
762,pt761,3483083.0574,1224238.1251,35.0165," 31:14:40.84320"," 121:35:32.85723",35.0165,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:18.0,2020-01-02 11:02:18.0,2020-01-02 03:02:18.0,2020-01-02 03:02:18.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:50:34.44"
763,pt762,3483083.0602,1224238.1239,35.0095," 31:14:40.84330"," 121:35:32.85720",35.0095,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:19.0,2020-01-02 11:02:19.0,2020-01-02 03:02:19.0,2020-01-02 03:02:19.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:43"," 196:44:22.26"
764,pt763,3483083.0568,1224238.1237,35.0155," 31:14:40.84319"," 121:35:32.85718",35.0155,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:20.0,2020-01-02 11:02:20.0,2020-01-02 03:02:20.0,2020-01-02 03:02:20.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 196:32:32.96"
765,pt764,3483083.0576,1224238.1252,35.0065," 31:14:40.84321"," 121:35:32.85724",35.0065,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:21.0,2020-01-02 11:02:21.0,2020-01-02 03:02:21.0,2020-01-02 03:02:21.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 195:53:04.03"
766,pt765,3483083.0579,1224238.1249,35.0105," 31:14:40.84322"," 121:35:32.85723",35.0105,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:22.0,2020-01-02 11:02:22.0,2020-01-02 03:02:22.0,2020-01-02 03:02:22.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:47:07.13"
767,pt766,3483083.0601,1224238.1238,35.0155," 31:14:40.84329"," 121:35:32.85719",35.0155,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:23.0,2020-01-02 11:02:23.0,2020-01-02 03:02:23.0,2020-01-02 03:02:23.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:06:13.82"
768,pt767,3483083.0581,1224238.1232,35.0225," 31:14:40.84323"," 121:35:32.85716",35.0225,1.5125,0.0090,0.0070,0.0220,1,RTK固定解,2020-01-02 11:02:24.0,2020-01-02 11:02:24.0,2020-01-02 03:02:24.0,2020-01-02 03:02:24.0,,1.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 196:33:44.96"
769,pt768,3483083.0588,1224238.1233,35.0215," 31:14:40.84325"," 121:35:32.85717",35.0215,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:25.0,2020-01-02 11:02:25.0,2020-01-02 03:02:25.0,2020-01-02 03:02:25.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:00"," 194:43:47.29"
770,pt769,3483083.0579,1224238.1245,35.0135," 31:14:40.84322"," 121:35:32.85721",35.0135,1.5125,0.0090,0.0080,0.0220,1,RTK固定解,2020-01-02 11:02:26.0,2020-01-02 11:02:26.0,2020-01-02 03:02:26.0,2020-01-02 03:02:26.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:24:13.82"
