序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
229,pt228,3483083.0615,1224238.1240,35.0075," 31:14:40.84334"," 121:35:32.85720",35.0075,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:25.0,2020-01-02 10:53:25.0,2020-01-02 02:53:25.0,2020-01-02 02:53:25.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:34:52.25"," -00:31:12"," -00:31:12"," 149:34:48.00"," 31:14:40.85932"," 121:35:32.86441",35.0075,929.4837," 46:38:23.77196",0.0000,,,-2859303.1200,4649101.2275,3289135.3509,0:0:0
230,pt229,3483083.0605,1224238.1241,35.0135," 31:14:40.84331"," 121:35:32.85720",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:26.0,2020-01-02 10:53:26.0,2020-01-02 02:53:26.0,2020-01-02 02:53:26.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:46:22.44"," -00:30:36"," -00:31:48"," 149:40:12.00"," 31:14:40.85929"," 121:35:32.86441",35.0135,929.4843," 46:38:23.59992",0.0000,,,-2859303.1230,4649101.2323,3289135.3531,0:0:0
231,pt230,3483083.0616,1224238.1238,35.0075," 31:14:40.84334"," 121:35:32.85720",35.0075,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:27.0,2020-01-02 10:53:27.0,2020-01-02 02:53:27.0,2020-01-02 02:53:27.0,,1.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:59"," 196:20:31.79"," -00:31:12"," -00:32:24"," 150:15:36.00"," 31:14:40.85932"," 121:35:32.86440",35.0075,929.4837," 46:38:23.81464",0.0000,,,-2859303.1198,4649101.2275,3289135.3510,0:0:0
232,pt231,3483083.0617,1224238.1235,35.0105," 31:14:40.84335"," 121:35:32.85719",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:28.0,2020-01-02 10:53:28.0,2020-01-02 02:53:28.0,2020-01-02 02:53:28.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:36:24.72"," -00:31:12"," -00:31:48"," 150:03:36.00"," 31:14:40.85933"," 121:35:32.86439",35.0105,929.4839," 46:38:23.87614",0.0000,,,-2859303.1209,4649101.2298,3289135.3526,0:0:0
233,pt232,3483083.0600,1224238.1225,35.0155," 31:14:40.84329"," 121:35:32.85714",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:29.0,2020-01-02 10:53:29.0,2020-01-02 02:53:29.0,2020-01-02 02:53:29.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:54:10.44"," -00:30:36"," -00:31:48"," 149:48:00.00"," 31:14:40.85927"," 121:35:32.86435",35.0155,929.4859," 46:38:23.74753",0.0000,,,-2859303.1226,4649101.2348,3289135.3538,0:0:0
234,pt233,3483083.0612,1224238.1234,35.0165," 31:14:40.84333"," 121:35:32.85718",35.0165,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:30.0,2020-01-02 10:53:30.0,2020-01-02 02:53:30.0,2020-01-02 02:53:30.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:52:38.70"," -00:30:36"," -00:31:12"," 149:19:12.00"," 31:14:40.85931"," 121:35:32.86438",35.0165,929.4843," 46:38:23.81035",0.0000,,,-2859303.1236,4649101.2344,3289135.3554,0:0:0
235,pt234,3483083.0610,1224238.1223,35.0155," 31:14:40.84332"," 121:35:32.85714",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:31.0,2020-01-02 10:53:31.0,2020-01-02 02:53:31.0,2020-01-02 02:53:31.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:36:46.44"," -00:30:36"," -00:31:48"," 149:30:36.00"," 31:14:40.85931"," 121:35:32.86434",35.0155,929.4853," 46:38:23.92665",0.0000,,,-2859303.1223,4649101.2344,3289135.3546,0:0:0
236,pt235,3483083.0619,1224238.1261,35.0145," 31:14:40.84335"," 121:35:32.85728",35.0145,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:32.0,2020-01-02 10:53:32.0,2020-01-02 02:53:32.0,2020-01-02 02:53:32.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:50:34.44"," -00:30:36"," -00:31:48"," 149:44:24.00"," 31:14:40.85933"," 121:35:32.86448",35.0145,929.4819," 46:38:23.51382",0.0000,,,-2859303.1249,4649101.2314,3289135.3547,0:0:0
237,pt236,3483083.0610,1224238.1229,35.0085," 31:14:40.84332"," 121:35:32.85716",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:33.0,2020-01-02 10:53:33.0,2020-01-02 02:53:33.0,2020-01-02 02:53:33.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:59:34.44"," -00:30:36"," -00:31:48"," 149:53:24.00"," 31:14:40.85931"," 121:35:32.86436",35.0085,929.4849," 46:38:23.85508",0.0000,,,-2859303.1196,4649101.2290,3289135.3510,0:0:0
238,pt237,3483083.0625,1224238.1225,35.0095," 31:14:40.84337"," 121:35:32.85715",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:34.0,2020-01-02 10:53:34.0,2020-01-02 02:53:34.0,2020-01-02 02:53:34.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:35:48.72"," -00:31:12"," -00:31:48"," 150:03:00.00"," 31:14:40.85935"," 121:35:32.86435",35.0095,929.4841," 46:38:24.14305",0.0000,,,-2859303.1195,4649101.2292,3289135.3528,0:0:0
239,pt238,3483083.0599,1224238.1210,35.0035," 31:14:40.84329"," 121:35:32.85709",35.0035,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:35.0,2020-01-02 10:53:35.0,2020-01-02 02:53:35.0,2020-01-02 02:53:35.0,,1.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:52:58.44"," -00:30:36"," -00:31:48"," 149:46:48.00"," 31:14:40.85927"," 121:35:32.86429",35.0035,929.4869," 46:38:23.96093",0.0000,,,-2859303.1160,4649101.2268,3289135.3476,0:0:0
240,pt239,3483083.0589,1224238.1216,35.0055," 31:14:40.84326"," 121:35:32.85711",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:36.0,2020-01-02 10:53:36.0,2020-01-02 02:53:36.0,2020-01-02 02:53:36.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 195:13:52.25"," -00:31:12"," -00:31:12"," 150:13:48.00"," 31:14:40.85924"," 121:35:32.86431",35.0055,929.4872," 46:38:23.70205",0.0000,,,-2859303.1176,4649101.2284,3289135.3477,0:0:0
241,pt240,3483083.0593,1224238.1227,35.0135," 31:14:40.84327"," 121:35:32.85715",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:37.0,2020-01-02 10:53:37.0,2020-01-02 02:53:37.0,2020-01-02 02:53:37.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:26:48.72"," -00:31:12"," -00:31:48"," 149:54:00.00"," 31:14:40.85925"," 121:35:32.86435",35.0135,929.4862," 46:38:23.60252",0.0000,,,-2859303.1221,4649101.2335,3289135.3522,0:0:0
242,pt241,3483083.0618,1224238.1237,35.0105," 31:14:40.84335"," 121:35:32.85719",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:38.0,2020-01-02 10:53:38.0,2020-01-02 02:53:38.0,2020-01-02 02:53:38.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 196:20:14.70"," -00:30:36"," -00:31:12"," 150:46:48.00"," 31:14:40.85933"," 121:35:32.86439",35.0105,929.4838," 46:38:23.85471",0.0000,,,-2859303.1210,4649101.2297,3289135.3527,0:0:0
243,pt242,3483083.0605,1224238.1197,35.0065," 31:14:40.84331"," 121:35:32.85704",35.0065,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:39.0,2020-01-02 10:53:39.0,2020-01-02 02:53:39.0,2020-01-02 02:53:39.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:44:34.44"," -00:30:36"," -00:31:48"," 149:38:24.00"," 31:14:40.85930"," 121:35:32.86424",35.0065,929.4875," 46:38:24.24628",0.0000,,,-2859303.1161,4649101.2293,3289135.3497,0:0:0
244,pt243,3483083.0590,1224238.1208,35.0105," 31:14:40.84326"," 121:35:32.85708",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:40.0,2020-01-02 10:53:40.0,2020-01-02 02:53:40.0,2020-01-02 02:53:40.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:34"," 196:20:16.09"," -00:30:36"," -00:32:24"," 149:42:00.00"," 31:14:40.85925"," 121:35:32.86428",35.0105,929.4877," 46:38:23.84556",0.0000,,,-2859303.1192,4649101.2324,3289135.3505,0:0:0
245,pt244,3483083.0610,1224238.1204,35.0085," 31:14:40.84333"," 121:35:32.85707",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:41.0,2020-01-02 10:53:41.0,2020-01-02 02:53:41.0,2020-01-02 02:53:41.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:17:12.72"," -00:31:12"," -00:31:48"," 149:44:24.00"," 31:14:40.85931"," 121:35:32.86427",35.0085,929.4866," 46:38:24.22131",0.0000,,,-2859303.1175,4649101.2302,3289135.3512,0:0:0
246,pt245,3483083.0603,1224238.1201,35.0085," 31:14:40.84331"," 121:35:32.85705",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:42.0,2020-01-02 10:53:42.0,2020-01-02 02:53:42.0,2020-01-02 02:53:42.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 195:35:40.03"," -00:30:00"," -00:31:12"," 149:28:12.00"," 31:14:40.85929"," 121:35:32.86426",35.0085,929.4873," 46:38:24.16856",0.0000,,,-2859303.1173,4649101.2307,3289135.3506,0:0:0
247,pt246,3483083.0602,1224238.1215,35.0125," 31:14:40.84330"," 121:35:32.85711",35.0125,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:43.0,2020-01-02 10:53:43.0,2020-01-02 02:53:43.0,2020-01-02 02:53:43.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:18"," 197:19:36.86"," -00:29:24"," -00:31:48"," 150:04:48.00"," 31:14:40.85928"," 121:35:32.86431",35.0125,929.4864," 46:38:23.93596",0.0000,,,-2859303.1204,4649101.2330,3289135.3525,0:0:0
248,pt247,3483083.0580,1224238.1208,35.0105," 31:14:40.84323"," 121:35:32.85707",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:44.0,2020-01-02 10:53:44.0,2020-01-02 02:53:44.0,2020-01-02 02:53:44.0,,3.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:40:58.44"," -00:30:36"," -00:31:48"," 149:34:48.00"," 31:14:40.85921"," 121:35:32.86428",35.0105,929.4884," 46:38:23.68694",0.0000,,,-2859303.1193,4649101.2329,3289135.3496,0:0:0
249,pt248,3483083.0556,1224238.1196,35.0095," 31:14:40.84316"," 121:35:32.85702",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:45.0,2020-01-02 10:53:45.0,2020-01-02 02:53:45.0,2020-01-02 02:53:45.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:46:58.44"," -00:30:36"," -00:31:48"," 149:40:48.00"," 31:14:40.85914"," 121:35:32.86422",35.0095,929.4910," 46:38:23.48321",0.0000,,,-2859303.1184,4649101.2339,3289135.3471,0:0:0
250,pt249,3483083.0613,1224238.1209,35.0105," 31:14:40.84334"," 121:35:32.85709",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:46.0,2020-01-02 10:53:46.0,2020-01-02 02:53:46.0,2020-01-02 02:53:46.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:34"," 196:11:52.09"," -00:30:36"," -00:32:24"," 149:33:36.00"," 31:14:40.85932"," 121:35:32.86429",35.0105,929.4860," 46:38:24.19504",0.0000,,,-2859303.1188,4649101.2313,3289135.3524,0:0:0
251,pt250,3483083.0604,1224238.1228,35.0085," 31:14:40.84330"," 121:35:32.85716",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:47.0,2020-01-02 10:53:47.0,2020-01-02 02:53:47.0,2020-01-02 02:53:47.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:43"," 196:37:10.26"," -00:30:00"," -00:31:48"," 149:57:00.00"," 31:14:40.85929"," 121:35:32.86436",35.0085,929.4853," 46:38:23.76393",0.0000,,,-2859303.1197,4649101.2293,3289135.3505,0:0:0
252,pt251,3483083.0608,1224238.1245,35.0045," 31:14:40.84331"," 121:35:32.85722",35.0045,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:48.0,2020-01-02 10:53:48.0,2020-01-02 02:53:48.0,2020-01-02 02:53:48.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:59"," 195:48:07.79"," -00:31:12"," -00:32:24"," 149:43:12.00"," 31:14:40.85930"," 121:35:32.86442",35.0045,929.4838," 46:38:23.57979",0.0000,,,-2859303.1192,4649101.2254,3289135.3487,0:0:0
253,pt252,3483083.0618,1224238.1224,35.0125," 31:14:40.84335"," 121:35:32.85715",35.0125,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:49.0,2020-01-02 10:53:49.0,2020-01-02 02:53:49.0,2020-01-02 02:53:49.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:34"," 196:32:52.09"," -00:30:36"," -00:32:24"," 149:54:36.00"," 31:14:40.85933"," 121:35:32.86435",35.0125,929.4846," 46:38:24.06085",0.0000,,,-2859303.1208,4649101.2317,3289135.3538,0:0:0
254,pt253,3483083.0602,1224238.1229,35.0155," 31:14:40.84330"," 121:35:32.85716",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:50.0,2020-01-02 10:53:50.0,2020-01-02 02:53:50.0,2020-01-02 02:53:50.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:30:40.41"," -00:31:48"," -00:31:48"," 149:30:36.00"," 31:14:40.85928"," 121:35:32.86436",35.0155,929.4854," 46:38:23.71752",0.0000,,,-2859303.1230,4649101.2344,3289135.3540,0:0:0
255,pt254,3483083.0589,1224238.1223,35.0095," 31:14:40.84326"," 121:35:32.85713",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:51.0,2020-01-02 10:53:51.0,2020-01-02 02:53:51.0,2020-01-02 02:53:51.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:52:16.25"," -00:31:12"," -00:31:12"," 149:52:12.00"," 31:14:40.85924"," 121:35:32.86434",35.0095,929.4867," 46:38:23.60587",0.0000,,,-2859303.1200,4649101.2310,3289135.3498,0:0:0
256,pt255,3483083.0607,1224238.1199,35.0115," 31:14:40.84332"," 121:35:32.85705",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:52.0,2020-01-02 10:53:52.0,2020-01-02 02:53:52.0,2020-01-02 02:53:52.0,,2.0,32,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:21:26.70"," -00:30:36"," -00:31:12"," 149:48:00.00"," 31:14:40.85930"," 121:35:32.86425",35.0115,929.4872," 46:38:24.26697",0.0000,,,-2859303.1184,4649101.2328,3289135.3525,0:0:0
257,pt256,3483083.0594,1224238.1223,35.0105," 31:14:40.84327"," 121:35:32.85713",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:53.0,2020-01-02 10:53:53.0,2020-01-02 02:53:53.0,2020-01-02 02:53:53.0,,2.0,32,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:36:04.25"," -00:31:12"," -00:31:12"," 149:36:00.00"," 31:14:40.85925"," 121:35:32.86434",35.0105,929.4864," 46:38:23.68416",0.0000,,,-2859303.1203,4649101.2315,3289135.3507,0:0:0
258,pt257,3483083.0598,1224238.1196,35.0125," 31:14:40.84329"," 121:35:32.85703",35.0125,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:54.0,2020-01-02 10:53:54.0,2020-01-02 02:53:54.0,2020-01-02 02:53:54.0,,2.0,32,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:00:40.25"," -00:31:12"," -00:31:12"," 149:00:36.00"," 31:14:40.85927"," 121:35:32.86424",35.0125,929.4881," 46:38:24.15999",0.0000,,,-2859303.1188,4649101.2341,3289135.3523,0:0:0
259,pt258,3483083.0571,1224238.1200,35.0105," 31:14:40.84320"," 121:35:32.85704",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:55.0,2020-01-02 10:53:55.0,2020-01-02 02:53:55.0,2020-01-02 02:53:55.0,,2.0,32,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:47:28.25"," -00:31:12"," -00:31:12"," 149:47:24.00"," 31:14:40.85919"," 121:35:32.86425",35.0105,929.4896," 46:38:23.66476",0.0000,,,-2859303.1189,4649101.2337,3289135.3489,0:0:0
260,pt259,3483083.0603,1224238.1224,35.0065," 31:14:40.84330"," 121:35:32.85714",35.0065,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:56.0,2020-01-02 10:53:56.0,2020-01-02 02:53:56.0,2020-01-02 02:53:56.0,,2.0,32,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 194:18:19.93"," -00:31:48"," -00:31:12"," 149:51:00.00"," 31:14:40.85928"," 121:35:32.86434",35.0065,929.4857," 46:38:23.80270",0.0000,,,-2859303.1185,4649101.2281,3289135.3494,0:0:0
261,pt260,3483083.0618,1224238.1195,35.0065," 31:14:40.84336"," 121:35:32.85704",35.0065,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:57.0,2020-01-02 10:53:57.0,2020-01-02 02:53:57.0,2020-01-02 02:53:57.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:17:48.72"," -00:31:12"," -00:31:48"," 149:45:00.00"," 31:14:40.85934"," 121:35:32.86424",35.0065,929.4867," 46:38:24.48971",0.0000,,,-2859303.1157,4649101.2288,3289135.3509,0:0:0
262,pt261,3483083.0616,1224238.1206,35.0065," 31:14:40.84335"," 121:35:32.85708",35.0065,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:58.0,2020-01-02 10:53:58.0,2020-01-02 02:53:58.0,2020-01-02 02:53:58.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:51:46.44"," -00:30:36"," -00:31:48"," 149:45:36.00"," 31:14:40.85933"," 121:35:32.86428",35.0065,929.4860," 46:38:24.29773",0.0000,,,-2859303.1166,4649101.2283,3289135.3507,0:0:0
263,pt262,3483083.0593,1224238.1214,35.0105," 31:14:40.84327"," 121:35:32.85710",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:53:59.0,2020-01-02 10:53:59.0,2020-01-02 02:53:59.0,2020-01-02 02:53:59.0,,1.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:29:48.72"," -00:31:12"," -00:31:48"," 149:57:00.00"," 31:14:40.85925"," 121:35:32.86430",35.0105,929.4871," 46:38:23.79952",0.0000,,,-2859303.1196,4649101.2320,3289135.3507,0:0:0
264,pt263,3483083.0578,1224238.1190,35.0145," 31:14:40.84323"," 121:35:32.85701",35.0145,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:54:00.0,2020-01-02 10:54:00.0,2020-01-02 02:54:00.0,2020-01-02 02:54:00.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 196:21:46.44"," -00:30:36"," -00:31:48"," 150:15:36.00"," 31:14:40.85921"," 121:35:32.86421",35.0145,929.4899," 46:38:23.91712",0.0000,,,-2859303.1197,4649101.2368,3289135.3516,0:0:0
265,pt264,3483083.0596,1224238.1221,35.0085," 31:14:40.84328"," 121:35:32.85713",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:54:01.0,2020-01-02 10:54:01.0,2020-01-02 02:54:01.0,2020-01-02 02:54:01.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:59"," 196:17:31.79"," -00:31:12"," -00:32:24"," 150:12:36.00"," 31:14:40.85926"," 121:35:32.86433",35.0085,929.4864," 46:38:23.75536",0.0000,,,-2859303.1192,4649101.2301,3289135.3499,0:0:0
266,pt265,3483083.0597,1224238.1218,35.0035," 31:14:40.84328"," 121:35:32.85712",35.0035,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:54:02.0,2020-01-02 10:54:02.0,2020-01-02 02:54:02.0,2020-01-02 02:54:02.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 194:41:43.93"," -00:31:48"," -00:31:12"," 150:14:24.00"," 31:14:40.85927"," 121:35:32.86432",35.0035,929.4865," 46:38:23.80698",0.0000,,,-2859303.1167,4649101.2265,3289135.3474,0:0:0
267,pt266,3483083.0603,1224238.1220,35.0115," 31:14:40.84330"," 121:35:32.85713",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:54:03.0,2020-01-02 10:54:03.0,2020-01-02 02:54:03.0,2020-01-02 02:54:03.0,,2.0,33,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:22:00.72"," -00:31:12"," -00:31:48"," 149:49:12.00"," 31:14:40.85929"," 121:35:32.86433",35.0115,929.4860," 46:38:23.88340",0.0000,,,-2859303.1203,4649101.2319,3289135.3521,0:0:0
