序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
39,pt38,3483083.0492,1224238.1258,35.0087," 31:14:40.84294"," 121:35:32.85724",35.0087,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:46.0,2019-12-25 09:59:46.0,2019-12-25 01:59:46.0,2019-12-25 01:59:46.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:18:26.03"," -00:34:48"," -00:38:24"," 91:29:24.00"," 31:14:40.85892"," 121:35:32.86444",35.0087,742.0753," 172:06:42.15585",0.0000,,,-2859303.1246,4649101.2333,3289135.3410,0:0:0
40,pt39,3483083.0456,1224238.1242,35.0087," 31:14:40.84283"," 121:35:32.85717",35.0087,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:47.0,2019-12-25 09:59:47.0,2019-12-25 01:59:47.0,2019-12-25 01:59:47.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:56"," 138:37:50.72"," -00:34:48"," -00:37:12"," 91:43:12.00"," 31:14:40.85881"," 121:35:32.86437",35.0087,742.0720," 172:06:41.60567",0.0000,,,-2859303.1241,4649101.2357,3289135.3380,0:0:0
41,pt40,3483083.0483,1224238.1241,35.0087," 31:14:40.84291"," 121:35:32.85718",35.0087,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:48.0,2019-12-25 09:59:48.0,2019-12-25 01:59:48.0,2019-12-25 01:59:48.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:38:14.03"," -00:34:48"," -00:38:24"," 91:49:12.00"," 31:14:40.85889"," 121:35:32.86438",35.0087,742.0746," 172:06:41.67807",0.0000,,,-2859303.1234,4649101.2345,3289135.3403,0:0:0
42,pt41,3483083.0448,1224238.1228,35.0077," 31:14:40.84280"," 121:35:32.85711",35.0077,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:49.0,2019-12-25 09:59:49.0,2019-12-25 01:59:49.0,2019-12-25 01:59:49.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 137:26:26.99"," -00:36:00"," -00:37:12"," 91:30:00.00"," 31:14:40.85879"," 121:35:32.86432",35.0077,742.0713," 172:06:41.16892",0.0000,,,-2859303.1225,4649101.2361,3289135.3369,0:0:0
43,pt42,3483083.0432,1224238.1245,35.0047," 31:14:40.84275"," 121:35:32.85718",35.0047,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:50.0,2019-12-25 09:59:50.0,2019-12-25 01:59:50.0,2019-12-25 01:59:50.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:16:46.33"," -00:35:24"," -00:37:48"," 91:24:00.00"," 31:14:40.85873"," 121:35:32.86438",35.0047,742.0695," 172:06:41.58153",0.0000,,,-2859303.1230,4649101.2338,3289135.3339,0:0:0
44,pt43,3483083.0450,1224238.1263,35.0067," 31:14:40.84280"," 121:35:32.85725",35.0067,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:51.0,2019-12-25 09:59:51.0,2019-12-25 01:59:51.0,2019-12-25 01:59:51.0,,2.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:19:10.33"," -00:35:24"," -00:37:48"," 91:26:24.00"," 31:14:40.85878"," 121:35:32.86445",35.0067,742.0711," 172:06:42.13717",0.0000,,,-2859303.1251,4649101.2336,3289135.3363,0:0:0
45,pt44,3483083.0471,1224238.1239,35.0067," 31:14:40.84287"," 121:35:32.85716",35.0067,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:52.0,2019-12-25 09:59:52.0,2019-12-25 01:59:52.0,2019-12-25 01:59:52.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:35:14.03"," -00:34:48"," -00:38:24"," 91:46:12.00"," 31:14:40.85886"," 121:35:32.86436",35.0067,742.0734," 172:06:41.56306",0.0000,,,-2859303.1226,4649101.2337,3289135.3382,0:0:0
46,pt45,3483083.0488,1224238.1245,35.0057," 31:14:40.84293"," 121:35:32.85719",35.0057,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:53.0,2019-12-25 09:59:53.0,2019-12-25 01:59:53.0,2019-12-25 01:59:53.0,,2.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 138:08:26.99"," -00:36:00"," -00:37:12"," 92:12:00.00"," 31:14:40.85891"," 121:35:32.86439",35.0057,742.0750," 172:06:41.78743",0.0000,,,-2859303.1223,4649101.2319,3289135.3391,0:0:0
47,pt46,3483083.0474,1224238.1251,35.0097," 31:14:40.84288"," 121:35:32.85721",35.0097,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:54.0,2019-12-25 09:59:54.0,2019-12-25 01:59:54.0,2019-12-25 01:59:54.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 138:56:16.39"," -00:34:48"," -00:37:48"," 91:34:12.00"," 31:14:40.85886"," 121:35:32.86441",35.0097,742.0736," 172:06:41.90225",0.0000,,,-2859303.1249,4649101.2352,3289135.3400,0:0:0
48,pt47,3483083.0466,1224238.1265,35.0077," 31:14:40.84285"," 121:35:32.85726",35.0077,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:55.0,2019-12-25 09:59:55.0,2019-12-25 01:59:55.0,2019-12-25 01:59:55.0,,2.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:01"," 140:45:56.55"," -00:33:36"," -00:38:24"," 91:57:00.00"," 31:14:40.85884"," 121:35:32.86446",35.0077,742.0726," 172:06:42.25957",0.0000,,,-2859303.1254,4649101.2334,3289135.3382,0:0:0
49,pt48,3483083.0478,1224238.1253,35.0067," 31:14:40.84289"," 121:35:32.85722",35.0067,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:56.0,2019-12-25 09:59:56.0,2019-12-25 01:59:56.0,2019-12-25 01:59:56.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:51:34.33"," -00:35:24"," -00:37:48"," 91:58:48.00"," 31:14:40.85888"," 121:35:32.86442",35.0067,742.0739," 172:06:41.97903",0.0000,,,-2859303.1237,4649101.2327,3289135.3387,0:0:0
50,pt49,3483083.0465,1224238.1260,35.0077," 31:14:40.84285"," 121:35:32.85724",35.0077,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:57.0,2019-12-25 09:59:57.0,2019-12-25 01:59:57.0,2019-12-25 01:59:57.0,,2.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:16:40.39"," -00:34:48"," -00:37:48"," 91:54:36.00"," 31:14:40.85883"," 121:35:32.86444",35.0077,742.0725," 172:06:42.10812",0.0000,,,-2859303.1249,4649101.2337,3289135.3381,0:0:0
51,pt50,3483083.0498,1224238.1310,35.0197," 31:14:40.84294"," 121:35:32.85744",35.0197,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:58.0,2019-12-25 09:59:58.0,2019-12-25 01:59:58.0,2019-12-25 01:59:58.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:43:02.03"," -00:34:48"," -00:38:24"," 91:54:00.00"," 31:14:40.85893"," 121:35:32.86464",35.0197,742.0751," 172:06:43.62037",0.0000,,,-2859303.1340,4649101.2384,3289135.3468,0:0:0
52,pt51,3483083.0494,1224238.1288,35.0207," 31:14:40.84294"," 121:35:32.85735",35.0207,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 09:59:59.0,2019-12-25 09:59:59.0,2019-12-25 01:59:59.0,2019-12-25 01:59:59.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:13:04.39"," -00:34:48"," -00:37:48"," 91:51:00.00"," 31:14:40.85892"," 121:35:32.86455",35.0207,742.0751," 172:06:42.98621",0.0000,,,-2859303.1326,4649101.2405,3289135.3471,0:0:0
53,pt52,3483083.0513,1224238.1315,35.0237," 31:14:40.84299"," 121:35:32.85746",35.0237,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:00.0,2019-12-25 10:00:00.0,2019-12-25 02:00:00.0,2019-12-25 02:00:00.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:01:04.39"," -00:34:48"," -00:37:48"," 91:39:00.00"," 31:14:40.85898"," 121:35:32.86466",35.0237,742.0767," 172:06:43.81286",0.0000,,,-2859303.1359,4649101.2404,3289135.3502,0:0:0
54,pt53,3483083.0490,1224238.1292,35.0147," 31:14:40.84292"," 121:35:32.85737",35.0147,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:01.0,2019-12-25 10:00:01.0,2019-12-25 02:00:01.0,2019-12-25 02:00:01.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:01"," 140:29:08.55"," -00:33:36"," -00:38:24"," 91:40:12.00"," 31:14:40.85891"," 121:35:32.86457",35.0147,742.0746," 172:06:43.09363",0.0000,,,-2859303.1304,4649101.2361,3289135.3437,0:0:0
55,pt54,3483083.0498,1224238.1301,35.0147," 31:14:40.84295"," 121:35:32.85740",35.0147,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:02.0,2019-12-25 10:00:02.0,2019-12-25 02:00:02.0,2019-12-25 02:00:02.0,,2.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:25"," 139:59:33.34"," -00:34:12"," -00:38:24"," 91:40:48.00"," 31:14:40.85893"," 121:35:32.86460",35.0147,742.0753," 172:06:43.37153",0.0000,,,-2859303.1310,4649101.2352,3289135.3443,0:0:0
56,pt55,3483083.0517,1224238.1282,35.0137," 31:14:40.84301"," 121:35:32.85734",35.0137,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:03.0,2019-12-25 10:00:03.0,2019-12-25 02:00:03.0,2019-12-25 02:00:03.0,,2.0,37,20,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:06:28.39"," -00:34:48"," -00:37:48"," 91:44:24.00"," 31:14:40.85900"," 121:35:32.86454",35.0137,742.0774," 172:06:42.91278",0.0000,,,-2859303.1284,4649101.2345,3289135.3455,0:0:0
57,pt56,3483083.0506,1224238.1310,35.0247," 31:14:40.84297"," 121:35:32.85744",35.0247,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:04.0,2019-12-25 10:00:04.0,2019-12-25 02:00:04.0,2019-12-25 02:00:04.0,,2.0,37,20,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 138:39:28.39"," -00:34:48"," -00:37:48"," 91:17:24.00"," 31:14:40.85895"," 121:35:32.86464",35.0247,742.0761," 172:06:43.63288",0.0000,,,-2859303.1360,4649101.2417,3289135.3501,0:0:0
58,pt57,3483083.0498,1224238.1296,35.0157," 31:14:40.84295"," 121:35:32.85738",35.0157,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:05.0,2019-12-25 10:00:05.0,2019-12-25 02:00:05.0,2019-12-25 02:00:05.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:49:02.03"," -00:34:48"," -00:38:24"," 92:00:00.00"," 31:14:40.85893"," 121:35:32.86458",35.0157,742.0754," 172:06:43.22765",0.0000,,,-2859303.1310,4649101.2362,3289135.3449,0:0:0
59,pt58,3483083.0501,1224238.1302,35.0197," 31:14:40.84296"," 121:35:32.85741",35.0197,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:06.0,2019-12-25 10:00:06.0,2019-12-25 02:00:06.0,2019-12-25 02:00:06.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:34"," 140:08:53.02"," -00:33:36"," -00:37:48"," 91:46:48.00"," 31:14:40.85894"," 121:35:32.86461",35.0197,742.0756," 172:06:43.40869",0.0000,,,-2859303.1332,4649101.2387,3289135.3472,0:0:0
60,pt59,3483083.0493,1224238.1289,35.0197," 31:14:40.84293"," 121:35:32.85736",35.0197,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:07.0,2019-12-25 10:00:07.0,2019-12-25 02:00:07.0,2019-12-25 02:00:07.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:31:04.39"," -00:34:48"," -00:37:48"," 92:09:00.00"," 31:14:40.85892"," 121:35:32.86456",35.0197,742.0750," 172:06:43.01597",0.0000,,,-2859303.1323,4649101.2397,3289135.3465,0:0:0
61,pt60,3483083.0491,1224238.1292,35.0187," 31:14:40.84293"," 121:35:32.85737",35.0187,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:08.0,2019-12-25 10:00:08.0,2019-12-25 02:00:08.0,2019-12-25 02:00:08.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:24:34.33"," -00:35:24"," -00:37:48"," 91:31:48.00"," 31:14:40.85891"," 121:35:32.86457",35.0187,742.0747," 172:06:43.09064",0.0000,,,-2859303.1321,4649101.2389,3289135.3458,0:0:0
62,pt61,3483083.0491,1224238.1290,35.0247," 31:14:40.84293"," 121:35:32.85736",35.0247,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:09.0,2019-12-25 10:00:09.0,2019-12-25 02:00:09.0,2019-12-25 02:00:09.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:20:52.39"," -00:34:48"," -00:37:48"," 91:58:48.00"," 31:14:40.85891"," 121:35:32.86456",35.0247,742.0748," 172:06:43.04696",0.0000,,,-2859303.1347,4649101.2434,3289135.3489,0:0:0
63,pt62,3483083.0509,1224238.1303,35.0207," 31:14:40.84298"," 121:35:32.85741",35.0207,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:10.0,2019-12-25 10:00:10.0,2019-12-25 02:00:10.0,2019-12-25 02:00:10.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:55"," 137:24:23.14"," -00:35:24"," -00:36:36"," 91:27:00.00"," 31:14:40.85897"," 121:35:32.86462",35.0207,742.0764," 172:06:43.47632",0.0000,,,-2859303.1336,4649101.2390,3289135.3484,0:0:0
64,pt63,3483083.0490,1224238.1293,35.0247," 31:14:40.84292"," 121:35:32.85737",35.0247,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:11.0,2019-12-25 10:00:11.0,2019-12-25 02:00:11.0,2019-12-25 02:00:11.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:12"," 138:10:07.89"," -00:36:00"," -00:37:48"," 91:46:12.00"," 31:14:40.85891"," 121:35:32.86457",35.0247,742.0747," 172:06:43.12410",0.0000,,,-2859303.1349,4649101.2433,3289135.3488,0:0:0
65,pt64,3483083.0498,1224238.1270,35.0197," 31:14:40.84295"," 121:35:32.85729",35.0197,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:12.0,2019-12-25 10:00:12.0,2019-12-25 02:00:12.0,2019-12-25 02:00:12.0,,1.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:37"," 138:00:20.66"," -00:36:36"," -00:37:48"," 92:04:48.00"," 31:14:40.85894"," 121:35:32.86449",35.0197,742.0757," 172:06:42.51688",0.0000,,,-2859303.1305,4649101.2404,3289135.3471,0:0:0
66,pt65,3483083.0482,1224238.1269,35.0117," 31:14:40.84290"," 121:35:32.85728",35.0117,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:13.0,2019-12-25 10:00:13.0,2019-12-25 02:00:13.0,2019-12-25 02:00:13.0,,2.0,37,21,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:51:34.33"," -00:35:24"," -00:37:48"," 91:58:48.00"," 31:14:40.85889"," 121:35:32.86448",35.0117,742.0741," 172:06:42.43410",0.0000,,,-2859303.1272,4649101.2354,3289135.3416,0:0:0
67,pt66,3483083.0482,1224238.1308,35.0267," 31:14:40.84289"," 121:35:32.85742",35.0267,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:14.0,2019-12-25 10:00:14.0,2019-12-25 02:00:14.0,2019-12-25 02:00:14.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 136:53:29.85"," -00:36:36"," -00:36:36"," 91:53:24.00"," 31:14:40.85888"," 121:35:32.86462",35.0267,742.0737," 172:06:43.48987",0.0000,,,-2859303.1373,4649101.2444,3289135.3491,0:0:0
68,pt67,3483083.0501,1224238.1297,35.0227," 31:14:40.84296"," 121:35:32.85739",35.0227,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:15.0,2019-12-25 10:00:15.0,2019-12-25 02:00:15.0,2019-12-25 02:00:15.0,,2.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 136:52:17.85"," -00:36:36"," -00:36:36"," 91:52:12.00"," 31:14:40.85894"," 121:35:32.86459",35.0227,742.0757," 172:06:43.27661",0.0000,,,-2859303.1342,4649101.2411,3289135.3487,0:0:0
69,pt68,3483083.0477,1224238.1293,35.0257," 31:14:40.84288"," 121:35:32.85737",35.0257,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:16.0,2019-12-25 10:00:16.0,2019-12-25 02:00:16.0,2019-12-25 02:00:16.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:11"," 137:38:50.89"," -00:36:36"," -00:37:12"," 92:10:48.00"," 31:14:40.85887"," 121:35:32.86457",35.0257,742.0734," 172:06:43.06967",0.0000,,,-2859303.1356,4649101.2446,3289135.3483,0:0:0
70,pt69,3483083.0467,1224238.1282,35.0177," 31:14:40.84285"," 121:35:32.85732",35.0177,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:17.0,2019-12-25 10:00:17.0,2019-12-25 02:00:17.0,2019-12-25 02:00:17.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:46"," 136:57:05.85"," -00:36:36"," -00:36:36"," 91:57:00.00"," 31:14:40.85883"," 121:35:32.86452",35.0177,742.0725," 172:06:42.71640",0.0000,,,-2859303.1313,4649101.2399,3289135.3433,0:0:0
71,pt70,3483083.0525,1224238.1291,35.0217," 31:14:40.84304"," 121:35:32.85737",35.0217,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:18.0,2019-12-25 10:00:18.0,2019-12-25 02:00:18.0,2019-12-25 02:00:18.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:03:28.39"," -00:34:48"," -00:37:48"," 91:41:24.00"," 31:14:40.85902"," 121:35:32.86458",35.0217,742.0781," 172:06:43.20758",0.0000,,,-2859303.1327,4649101.2395,3289135.3502,0:0:0
72,pt71,3483083.0495,1224238.1305,35.0217," 31:14:40.84294"," 121:35:32.85742",35.0217,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:19.0,2019-12-25 10:00:19.0,2019-12-25 02:00:19.0,2019-12-25 02:00:19.0,,2.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:30"," 137:57:56.50"," -00:34:48"," -00:36:36"," 91:31:12.00"," 31:14:40.85892"," 121:35:32.86462",35.0217,742.0750," 172:06:43.46240",0.0000,,,-2859303.1345,4649101.2403,3289135.3477,0:0:0
73,pt72,3483083.0499,1224238.1279,35.0147," 31:14:40.84295"," 121:35:32.85732",35.0147,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0220,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:20.0,2019-12-25 10:00:20.0,2019-12-25 02:00:20.0,2019-12-25 02:00:20.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:20"," 137:21:18.41"," -00:36:00"," -00:36:36"," 91:52:48.00"," 31:14:40.85894"," 121:35:32.86452",35.0147,742.0757," 172:06:42.76854",0.0000,,,-2859303.1290,4649101.2363,3289135.3445,0:0:0
74,pt73,3483083.0498,1224238.1280,35.0187," 31:14:40.84295"," 121:35:32.85732",35.0187,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:21.0,2019-12-25 10:00:21.0,2019-12-25 02:00:21.0,2019-12-25 02:00:21.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:21"," 138:33:06.80"," -00:35:24"," -00:37:12"," 92:07:48.00"," 31:14:40.85893"," 121:35:32.86452",35.0187,742.0756," 172:06:42.78879",0.0000,,,-2859303.1309,4649101.2392,3289135.3465,0:0:0
75,pt74,3483083.0483,1224238.1271,35.0157," 31:14:40.84291"," 121:35:32.85729",35.0157,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:22.0,2019-12-25 10:00:22.0,2019-12-25 02:00:22.0,2019-12-25 02:00:22.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 139:03:28.39"," -00:34:48"," -00:37:48"," 91:41:24.00"," 31:14:40.85889"," 121:35:32.86449",35.0157,742.0743," 172:06:42.49380",0.0000,,,-2859303.1291,4649101.2381,3289135.3438,0:0:0
76,pt75,3483083.0456,1224238.1288,35.0187," 31:14:40.84281"," 121:35:32.85734",35.0187,,,,,,,1.4793,0.0090,0.0080,0.0120,0.0210,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:00:23.0,2019-12-25 10:00:23.0,2019-12-25 02:00:23.0,2019-12-25 02:00:23.0,,1.0,37,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:53:03"," 138:19:35.64"," -00:36:36"," -00:38:24"," 91:57:00.00"," 31:14:40.85880"," 121:35:32.86455",35.0187,742.0713," 172:06:42.86186",0.0000,,,-2859303.1326,4649101.2408,3289135.3429,0:0:0
