$GPGGA,055441.00,3114.68340972,N,12135.53967105,E,4,20,0.8,26.660,M,11.575,M,1.0,1448*7B
$GPGGA,055442.00,3114.68341029,N,12135.53967064,E,4,19,0.8,26.661,M,11.575,M,1.0,1448*73
$GPGGA,055443.00,3114.68340816,N,12135.53966960,E,4,18,0.8,26.658,M,11.575,M,1.0,1448*70
$GPGGA,055444.00,3114.68340896,N,12135.53967202,E,4,18,0.8,26.653,M,11.575,M,1.0,1448*7A
$GPGGA,055445.00,3114.68340954,N,12135.53967111,E,4,18,0.8,26.658,M,11.575,M,1.0,1448*7E
$GPGGA,055446.00,3114.68341002,N,12135.53967216,E,4,18,0.8,26.658,M,11.575,M,2.0,1448*71
$GPGGA,055447.00,3114.68340951,N,12135.53966840,E,4,18,0.8,26.665,M,11.575,M,1.0,1448*7B
$GPGGA,055448.00,3114.68341021,N,12135.53967000,E,4,18,0.8,26.655,M,11.575,M,1.0,1448*75
$GPGGA,055449.00,3114.68340983,N,12135.53967139,E,4,18,0.8,26.652,M,11.575,M,1.0,1448*78
$GPGGA,055450.00,3114.68341075,N,12135.53967059,E,4,19,0.8,26.652,M,11.575,M,1.0,1448*77
$GPGGA,055451.00,3114.68340934,N,12135.53967157,E,4,19,0.8,26.654,M,11.575,M,1.0,1448*72
$GPGGA,055452.00,3114.68340939,N,12135.53967274,E,4,18,0.8,26.656,M,11.575,M,1.0,1448*7D
$GPGGA,055453.00,3114.68340899,N,12135.53967045,E,4,18,0.8,26.664,M,11.575,M,1.0,1448*76
$GPGGA,055454.00,3114.68340965,N,12135.53966996,E,4,19,0.8,26.656,M,11.575,M,1.0,1448*75
$GPGGA,055455.00,3114.68340954,N,12135.53967204,E,4,19,0.8,26.656,M,11.575,M,1.0,1448*77
$GPGGA,055456.00,3114.68341005,N,12135.53967008,E,4,19,0.8,26.657,M,11.575,M,1.0,1448*77
$GPGGA,055457.00,3114.68340972,N,12135.53967108,E,4,18,0.9,26.661,M,11.575,M,1.0,1448*7A
$GPGGA,055458.00,3114.68341054,N,12135.53967188,E,4,18,0.9,26.660,M,11.575,M,1.0,1448*70
$GPGGA,055459.00,3114.68341016,N,12135.53967486,E,4,17,0.9,26.653,M,11.575,M,1.0,1448*73
$GPGGA,055500.00,3114.68340973,N,12135.53966886,E,4,17,0.9,26.673,M,11.575,M,1.0,1448*7A
$GPGGA,055501.00,3114.68341087,N,12135.53967057,E,4,17,0.9,26.659,M,11.575,M,1.0,1448*75
$GPGGA,055502.00,3114.68340961,N,12135.53966893,E,4,17,0.9,26.652,M,11.575,M,2.0,1448*7F
$GPGGA,055503.00,3114.68340896,N,12135.53967026,E,4,18,0.9,26.657,M,11.575,M,2.0,1448*7A
$GPGGA,055504.00,3114.68340887,N,12135.53966982,E,4,16,0.9,26.655,M,11.575,M,1.0,1448*74
$GPGGA,055505.00,3114.68340895,N,12135.53966932,E,4,15,0.9,26.655,M,11.575,M,1.0,1448*7E
$GPGGA,055506.00,3114.68340934,N,12135.53967080,E,4,14,1.0,26.661,M,11.575,M,1.0,1448*78
$GPGGA,055507.00,3114.68340927,N,12135.53966994,E,4,15,0.9,26.653,M,11.575,M,1.0,1448*7E
$GPGGA,055508.00,3114.68341034,N,12135.53967107,E,4,14,1.0,26.654,M,11.575,M,1.0,1448*76
